unboxer_id,vendor_id,target_bobcat
4063,19194,0
947,10482,0
5626,762,0
828,43931,1
6211,17098,0
4644,49236,0
3046,63778,0
5904,29632,0
1220,72330,0
8243,44353,0
8682,66962,0
504,52582,0
6085,61511,0
6894,61146,0
6057,62298,0
2674,69173,0
746,63952,0
6430,68907,0
5669,49694,1
3431,26659,0
3752,52497,0
5772,42902,0
5372,56101,0
4330,37530,0
4623,41675,0
2416,48852,0
6953,32079,0
2527,18435,0
4515,32326,1
5629,58079,0
4316,70632,0
618,3141,0
6252,64484,0
8137,50739,0
2028,4976,0
2740,3636,0
6003,54243,1
7365,61698,0
1597,50258,0
8286,1441,1
2674,32315,0
5944,54077,0
2516,53337,0
7430,30940,0
2457,46597,0
620,12899,0
4917,6183,0
971,20011,0
3562,24716,0
6647,54010,0
1103,50255,0
8342,63175,0
6878,11220,0
8500,37722,0
5986,1925,0
7280,12558,1
7315,49806,0
8781,36231,0
6221,47354,0
1189,52973,0
1301,31933,0
8495,9692,0
3512,7856,0
249,47032,0
8441,32216,0
7114,14635,0
6817,34776,0
3133,1983,1
4784,5358,0
4006,1439,0
8864,8211,0
6919,7822,1
3125,58207,0
4913,17268,0
5158,59337,0
1493,7407,0
5834,20096,0
3789,38452,0
2886,56696,0
8115,30016,0
7963,25278,0
7190,43679,0
7283,25055,0
2028,38758,0
7973,27380,0
3518,44078,0
7676,46623,0
5845,18145,0
6082,44695,0
5905,22291,0
5190,65186,0
1090,41950,0
4800,38178,0
7945,64937,0
6019,11631,0
2434,21678,0
556,26832,0
1613,27110,0
4580,65345,0
1190,19789,0
2036,27487,0
4537,10372,0
7521,16196,1
5157,58946,0
673,2658,1
2923,68387,0
5762,24098,0
4732,14590,0
1923,60275,0
3893,64755,0
8104,25949,0
1923,47873,0
618,24521,0
3397,32383,0
8002,13946,0
8243,33576,0
5085,12245,0
4937,21689,0
2674,54385,0
5383,58157,0
2896,13719,0
6953,16565,0
5736,45673,0
7193,10013,0
3188,67333,0
2667,54907,0
3938,36071,0
147,37376,0
1891,29248,0
8805,37329,0
5251,240,0
8683,70058,0
5749,427,0
7026,22236,0
7207,28706,1
3720,60860,0
2036,33051,0
2070,55323,0
6681,3499,0
4823,6257,0
4745,30171,0
1747,17924,0
1313,36551,0
912,45342,0
2773,26070,1
3845,22592,0
5123,64094,0
2429,37591,0
6760,43203,1
5915,48274,0
5550,73148,0
5048,6399,0
6343,54488,0
2911,13637,0
2886,7065,1
796,11836,0
4537,38488,0
7587,3926,1
8849,40199,0
5863,24565,0
6262,49241,0
3953,33564,0
2320,53387,0
4550,39515,0
1237,47033,0
8754,16874,0
1220,3438,0
4189,8201,0
557,44256,0
351,4475,0
7730,5003,0
1042,53102,0
1589,57076,0
467,23605,0
1282,39924,0
4024,53365,0
6011,6877,0
8141,35294,0
1744,6844,0
4006,64328,0
2003,66779,1
7105,68009,0
4808,24220,0
5607,61468,0
6626,26985,0
5269,21709,0
4297,66003,1
5070,7882,0
2516,23220,0
5327,24091,1
4153,12309,1
522,74987,0
353,46851,0
7249,21455,0
4625,45978,0
6869,29938,0
2472,33446,0
7757,64133,0
5265,10932,0
1285,70152,0
3066,67496,0
617,17429,1
7395,19545,0
5225,27940,0
5425,26145,0
1304,22014,0
1149,12505,1
5944,11736,0
7535,54907,0
7362,5431,0
6003,25668,0
8918,63209,0
8472,6578,0
4921,60098,0
2206,66905,0
6962,61317,0
5038,53359,0
8228,48673,0
1962,69858,1
6397,8775,0
8426,71037,0
8402,41827,0
6935,60011,0
3048,48978,0
2603,62417,0
6076,70751,0
8723,14805,0
3433,37180,0
4602,39864,0
2392,61088,0
8717,46851,0
8243,12405,0
8906,66478,0
1638,1506,0
1924,67348,1
2543,21949,0
6155,30667,0
6144,12452,0
5558,55140,0
4347,24605,0
1668,51644,0
7668,18968,0
2458,58655,0
4316,72831,0
565,55726,0
8243,26851,0
5898,16930,0
5845,24733,0
552,45350,0
6297,20723,0
4534,10109,1
7679,57146,0
5834,37879,0
309,10288,0
2674,2625,0
971,12765,0
7439,63268,0
3180,38882,0
6018,56133,0
6907,42418,0
1280,63562,0
4419,16449,1
6122,54375,0
5192,67135,0
5425,16484,0
3395,52582,0
5304,33227,0
4481,5686,0
5092,4295,0
471,48097,0
5442,44516,0
2711,54528,0
8827,58207,1
7569,70720,0
4609,69695,0
927,46735,0
4316,72300,0
1493,24730,0
4807,3408,1
1702,68768,0
8940,53475,1
524,59385,0
7805,60496,0
5869,51443,0
8940,59079,0
6940,58164,0
840,48475,0
7886,467,0
4732,23568,0
3060,51371,0
2357,35624,0
1638,13788,0
5418,34923,0
6943,56858,0
5228,7672,0
3375,16665,0
6076,59499,0
6156,64061,0
1084,3571,0
7875,29288,0
4625,67536,0
3715,39738,0
1866,60978,0
4006,46848,0
1463,19394,1
2392,19394,0
5465,32300,0
4241,66973,1
3125,50268,0
216,70039,1
7041,65844,0
2214,8906,0
309,34142,0
6593,51839,0
8090,4807,0
7537,58607,0
4356,1925,0
2088,47874,0
351,48576,1
2603,68535,0
5149,39909,0
6312,19522,0
6663,28523,0
6490,37722,0
1090,55973,0
835,14279,0
1037,55799,0
5643,70464,0
876,63778,0
6609,41761,1
6340,47797,0
5755,38458,0
7348,71040,0
8940,49471,0
2140,23299,0
4306,8395,0
7543,20305,0
1857,15108,0
7911,63222,0
3816,38622,0
1708,11491,0
5921,56137,0
7725,9776,0
6079,16801,0
5230,67937,0
124,51706,0
8895,20223,0
7805,16858,0
1303,17199,0
1256,63689,0
916,53754,0
6689,56994,0
7524,57490,0
187,60262,0
7823,1402,0
2690,43568,0
7118,36020,0
912,48202,0
1318,42586,0
2028,12904,0
33,51706,0
1638,49766,0
6844,44392,0
8537,7948,0
6850,22377,0
2821,43625,1
1531,69572,0
8849,14810,0
1609,21884,0
1522,65238,1
1625,25802,0
741,15885,0
5563,4260,0
8849,51989,0
3731,29028,0
4125,34903,0
2307,30525,0
1135,51358,0
1135,15337,0
7751,67512,1
8364,53408,0
2701,31127,0
5845,41590,0
1638,5774,0
3845,38276,0
6907,31833,0
3548,40686,1
120,9455,0
7699,53631,1
2520,57130,0
8761,7034,0
1084,6497,0
3829,59708,0
6675,4833,0
1757,6709,0
2792,20383,0
6399,41253,0
2921,51648,0
1189,49449,0
5450,37176,0
7239,54148,0
5905,11491,0
1568,43931,0
5388,49091,0
1244,59749,0
1668,27095,0
1226,56884,0
4630,62368,0
7826,54325,0
482,26029,1
4306,61501,0
3297,58312,0
3771,8682,0
188,3743,0
8091,43371,0
1776,57196,0
1342,26786,0
5495,66133,0
4377,38563,0
4377,25204,0
4699,36960,0
2298,14389,0
6913,7533,0
1412,67477,0
8131,4976,0
2004,51227,0
7114,38693,0
6943,62965,0
7971,11336,1
406,46272,0
2261,61433,0
8141,1937,0
4623,60106,0
186,66003,0
3562,24668,0
5895,15916,0
7537,52083,0
5058,4475,0
6769,30009,0
3950,30709,0
7805,54234,0
7177,42529,0
8342,42556,0
2855,4653,0
1369,13090,0
2028,32335,0
6430,26705,0
6589,18317,0
8860,35359,1
8105,10696,0
7675,7570,0
2829,51928,0
3431,41774,0
524,45045,0
4255,12794,0
2917,27675,0
3270,4027,0
1713,5663,0
1451,59649,0
2678,6747,0
8793,53172,0
2323,16228,0
8243,50863,0
7683,44948,0
4609,38929,0
7885,38364,1
5123,17219,0
607,43801,0
7823,27634,0
1418,27975,0
1718,35749,0
7805,36928,0
3921,4939,0
3210,2815,0
9024,33171,0
1783,8979,0
8341,26465,0
6472,36161,0
5619,34651,0
4779,67765,0
2070,21053,0
6289,65030,1
8263,63147,0
249,44399,0
7777,69039,0
7612,27441,0
3492,55771,0
1968,69323,0
488,54857,0
796,31895,0
8632,25145,0
6514,18136,0
7211,40571,0
507,6870,0
4249,24885,0
2227,9207,1
8754,30280,0
2757,36880,1
5742,63927,0
2365,44567,0
3210,15687,0
4686,6128,0
6800,27871,0
3992,42001,0
4873,53515,0
3715,25622,0
8641,48101,1
4282,5565,0
5262,29909,0
6313,10961,0
115,70751,0
3040,16455,1
6358,28494,1
2869,20755,0
6678,8121,0
5123,21878,0
1360,57894,0
6408,41445,1
5563,41916,0
6771,28415,0
4063,58964,0
5415,37598,0
4664,64415,0
3584,17661,0
4921,25778,0
8440,548,0
503,30900,0
6437,2357,0
7598,66707,1
3923,31815,0
4028,24091,0
3809,35007,0
6679,26960,0
3562,52538,0
402,3777,0
3842,54635,1
2872,15177,0
6702,19070,0
3071,20660,0
1861,11187,0
2445,5351,0
3924,18409,0
5282,47900,0
2844,13083,0
4025,64499,0
6684,8486,0
8710,33251,0
6855,29257,0
6763,38760,0
249,6628,0
1527,49067,0
7679,53915,0
491,54443,0
1798,60940,1
2036,19014,0
7434,18008,0
3715,29024,0
6436,38085,0
2690,31556,0
8942,47314,0
8064,58419,0
1053,33000,0
7963,13414,0
3137,62715,0
8189,23113,0
85,58589,0
1238,5778,0
5972,18923,0
3672,66621,0
4609,61635,1
1522,27605,0
744,20503,0
6950,6828,0
4779,65256,0
6981,56381,0
2712,19720,0
5944,42052,0
8987,9971,0
4377,1483,0
618,66690,0
1000,50720,0
3434,70110,0
4712,46352,0
8899,25884,0
7811,51083,0
844,50465,0
7756,27372,0
3449,50522,0
7400,26764,0
7716,21295,0
5795,55464,0
8570,57184,0
5123,70070,0
2712,45386,0
8742,30911,0
1857,69294,0
2550,51208,0
6432,50811,0
1135,53406,0
8185,44794,0
8359,11986,0
6981,57213,0
191,3839,0
5059,64156,0
7144,15937,0
649,29925,1
5170,21602,1
8977,12226,0
8049,63420,1
5585,53913,0
8118,12181,1
7349,24941,0
7177,46073,0
7778,66980,0
4532,24733,0
1903,41002,0
5575,59889,0
8148,26602,0
2392,67734,0
3482,65624,0
7882,4999,0
7269,44516,0
7943,36168,1
3611,31776,0
8566,62961,0
4746,28888,0
3184,42424,0
6467,6084,0
5997,22601,0
3040,41761,1
488,10768,0
6061,1925,1
4125,62339,0
5186,5569,0
3400,61412,0
5712,30560,0
2460,58588,0
6769,37236,0
7673,43183,0
1237,9861,0
5003,41841,0
1075,51195,0
790,6382,0
7207,60640,0
3280,18802,0
388,70041,0
5531,67605,0
8847,5382,0
7732,14436,0
4625,58221,0
8641,34110,0
8250,7425,0
3593,7713,0
3769,10109,1
906,57354,0
8294,63318,0
1982,59385,0
7491,28496,0
556,2188,0
6593,43311,0
618,49474,0
3844,18523,0
5963,64107,0
6784,28100,0
600,16795,0
4306,58515,0
1857,55898,0
8573,36486,1
5402,39280,0
5369,3884,0
6865,54323,0
6891,36703,0
971,56357,0
4560,62382,0
1186,51286,0
6681,23832,0
5791,56861,0
8703,55451,0
2516,6923,0
3494,68514,0
7024,48943,0
6140,37498,0
8286,14327,0
4482,67951,0
8948,60723,0
405,5317,0
5651,43666,0
337,66747,1
1366,34508,0
2053,57845,0
5762,72744,0
6430,18530,0
3088,22258,0
2770,38574,0
2116,27069,0
7993,48187,0
7439,10697,0
5408,43804,0
8141,24263,0
5388,53941,0
7942,49249,0
4745,775,0
6641,62945,1
7327,39076,0
5092,66634,0
2144,48449,1
5533,19229,1
2714,30730,0
2360,48025,0
6208,3854,0
3007,13867,0
5048,14508,0
4305,14477,0
7990,67690,0
7587,58398,1
8186,19081,0
3977,26215,0
5379,66256,0
6449,41399,0
1556,67664,0
6928,70140,0
1302,64821,1
4249,42121,0
6589,6515,0
3715,35624,0
6616,5805,0
3280,63479,0
5181,50730,0
4403,14467,0
3492,46957,0
1662,13411,0
141,21031,0
8632,26204,0
4816,51922,0
1095,14136,0
2339,2186,0
1234,70176,0
7349,59885,0
5112,52578,0
4025,37060,0
406,14327,0
5149,50019,0
9033,24134,0
237,11882,0
996,28679,1
6032,41388,0
7970,24879,0
828,58337,1
7280,36828,0
5967,6839,0
1160,29269,0
3919,6399,0
3835,15546,0
1106,18564,0
8875,34756,0
6720,45670,0
1795,61799,0
6446,37890,0
4686,9829,0
8632,10925,0
8376,19114,0
5418,3335,0
8293,60346,0
2536,63472,0
3754,29516,0
2344,47852,0
809,605,0
6463,33571,1
2238,63461,0
2188,10587,0
7497,51156,0
5738,40340,0
5612,64982,0
741,64206,0
5845,16754,0
7725,63503,0
7265,12715,0
66,61363,0
3399,15582,0
3844,39715,0
5495,25200,0
5780,70560,0
11,36852,0
5225,47646,0
3141,257,0
6211,62797,0
5845,33642,0
1008,39293,0
4107,66169,0
3519,18583,0
6817,59451,0
4284,34274,1
4377,30995,0
5123,45547,0
9013,41105,0
8269,23682,0
351,63757,0
5689,37461,0
7823,22774,0
5313,70751,0
1723,37669,1
6981,69930,0
8996,14698,0
8942,58399,0
912,59261,0
2003,34508,1
792,42258,0
6018,69671,0
2207,66747,0
2277,31880,0
4114,62417,0
4724,829,0
1009,19314,0
8342,2619,0
5610,29451,0
1312,43420,0
524,70954,0
5995,18135,0
2712,41397,0
5772,17653,0
1668,3867,0
3280,766,0
5489,68525,0
1329,22621,0
6769,50272,0
7609,19087,0
6919,67301,0
3232,46673,1
4255,3550,0
1945,31460,0
2787,24659,0
408,62301,0
4625,15466,1
2859,62114,0
4377,2345,1
3871,23314,0
8056,38557,0
1596,45750,0
2598,60552,0
4553,8289,0
6022,24229,0
3801,26530,0
7225,40051,1
2028,27687,0
2712,56211,0
1726,45836,0
5123,19951,0
5974,28255,0
7892,46434,0
7220,68978,1
6769,65865,0
4173,49279,0
5918,25646,0
5921,68494,0
7880,49048,0
6653,3897,0
488,23717,0
7933,41751,0
119,523,0
3821,23114,0
5313,4220,0
4452,52396,0
8402,28289,0
5563,56440,0
1186,33845,0
492,63684,0
4189,31678,0
5123,30256,0
3395,54870,0
144,19922,0
5123,47660,0
4145,68772,0
6628,21815,0
3026,2235,1
5119,39200,0
3562,33189,0
8115,33867,0
7190,66714,0
2028,54228,0
50,61621,0
8231,30290,0
7543,27757,0
2770,62750,0
1135,24641,0
3218,16030,0
6817,11283,0
6601,50712,1
5563,54300,0
4517,46677,0
4635,22229,0
5253,33555,0
6653,5008,0
6771,4730,0
3084,50172,0
4553,67070,0
1841,53155,0
3024,65869,0
2522,37679,0
488,21703,0
488,20664,0
5123,67351,0
1608,10109,1
2116,23338,0
5443,10996,0
8441,36049,0
120,28166,0
2821,62412,0
6554,40098,0
4192,65176,0
1020,32303,0
7162,17601,0
3066,45110,0
7065,71037,0
1135,58419,0
8942,34379,0
8900,42839,0
2696,37859,0
1075,32777,0
961,53226,0
6247,27714,0
5402,28982,0
7836,29694,0
87,24887,0
4571,58817,0
2909,14004,0
974,3615,0
8243,26419,0
8389,17432,0
4485,45754,1
4306,24615,0
3631,65631,0
2543,51307,0
3083,15365,0
5123,41661,0
7698,57071,0
5050,51086,0
5328,20067,0
5442,58965,0
617,28921,1
354,32211,0
7810,44813,0
1388,71008,0
8677,68104,0
3430,46654,0
6604,73170,0
4255,18195,0
7615,67172,0
2845,35953,0
6188,19881,0
4686,52740,0
2460,7874,0
3731,36788,0
3154,60939,0
105,42862,0
1239,31851,0
7717,29493,0
4377,5228,0
8015,39809,0
5056,49363,0
3449,44481,0
3809,51492,0
2667,28173,0
1478,28524,1
3125,60388,0
6101,60359,0
5744,44813,1
8007,64954,0
7099,5087,1
8185,68368,0
4699,736,0
5483,37757,0
488,5406,0
5307,28103,0
5123,52598,0
7266,70108,0
7619,22296,0
3622,39086,0
488,61585,0
1924,49726,1
5086,19901,0
5698,63460,0
7990,7659,0
2792,7324,0
2207,10932,0
5002,41714,0
6188,56912,0
5787,3655,0
411,2900,1
1104,53337,0
461,46047,0
5742,38343,0
1121,44199,0
4855,8419,0
828,39578,0
5772,49202,0
151,37930,0
7823,45848,0
2674,47708,0
5138,68462,0
8591,17369,0
8231,64073,0
4616,4395,0
8706,10783,0
2012,15649,0
6638,70832,1
6,44706,0
7947,41622,0
2677,59097,0
6423,51508,0
408,8000,0
8427,6108,1
5218,57366,0
8264,52045,0
1682,22792,1
3506,64189,0
5426,6029,1
5142,45047,0
4330,12577,0
6806,31440,0
4580,22492,0
4735,47188,1
2345,44360,0
1772,646,0
6763,29998,0
5944,39770,0
6900,31859,0
7716,61260,0
6981,71090,0
682,21708,0
2036,62357,0
196,67787,0
7043,63462,0
8714,49859,0
4383,10050,0
7190,51151,0
7609,9406,0
8232,49026,0
6356,62837,0
4550,45379,0
789,68171,0
5418,9438,0
3897,69507,0
4890,41896,0
6981,28055,0
4387,52382,0
1445,56285,0
2126,6352,0
549,56178,0
2516,55363,0
3109,22044,0
2448,58746,0
6076,50819,0
7632,53392,0
5374,111,0
5531,67127,0
5297,48852,0
3789,24565,0
1949,64873,0
7676,1924,0
5425,47498,0
7788,25745,0
7976,61436,0
809,16243,0
7433,40512,0
848,53460,0
8949,59885,0
3386,12709,0
8035,62149,0
196,40185,0
2298,71003,0
2138,53530,0
3644,15910,1
9251,67864,0
8164,57401,0
4377,23754,0
5856,68966,0
4248,29068,0
6953,19844,0
7274,41054,1
5742,8663,0
6928,68885,0
3744,32011,0
5463,48073,0
5742,57788,0
3418,56473,0
4092,25187,0
4497,47754,0
844,52382,1
2457,24845,0
3871,21236,0
783,61377,0
5092,66355,0
4063,41404,0
8734,50884,0
4299,20454,0
1585,42529,1
6606,67455,0
7388,74816,0
8266,64489,0
8940,27970,0
6302,61759,1
1925,15119,0
791,42303,0
1279,53959,0
4304,53736,0
8918,13865,0
3034,60101,0
6114,8684,0
8306,12194,0
3562,47206,0
1264,37717,0
5639,26659,0
4887,48212,0
1160,52481,0
4625,4556,0
1313,2969,0
5023,24187,0
3840,36411,0
2245,10364,0
515,34386,0
8266,18272,0
351,42432,0
4623,53259,0
8892,59904,0
4082,72423,0
7190,14375,0
8331,8340,0
5892,65653,0
5613,42971,0
8411,60294,0
5013,25180,0
6589,52276,0
8674,51270,0
1,27975,0
5814,62081,0
3992,12669,0
1761,28252,0
5966,10926,0
8961,58777,0
3095,71353,0
8497,36876,0
6844,20839,0
1757,48130,1
2608,63767,0
124,14200,0
3854,35485,0
1904,47130,0
2648,51102,0
1201,291,0
7918,48413,0
1433,34477,0
6844,46075,0
6943,49021,0
3399,23844,0
1134,42360,0
1269,3458,0
4803,4635,0
7737,41944,0
2068,13138,0
5093,49357,0
4567,26484,0
6430,36788,0
7027,47225,0
869,1747,0
7450,43451,0
4623,11501,0
2603,68540,0
2458,66804,0
3920,62414,0
649,70641,0
4327,24358,0
1970,54099,0
7880,522,0
293,70706,0
243,31164,0
8397,32420,0
7424,4868,0
2786,66423,0
1970,2547,0
5435,41454,0
7190,34283,0
3022,35596,0
3270,63165,0
7400,70846,0
5116,17185,0
5711,51095,0
2116,65390,0
2995,48616,0
1531,51100,0
1102,19194,0
2798,14041,0
6209,36020,0
2647,24063,1
556,31718,0
5915,55044,0
3139,1730,0
5944,30906,0
3536,11049,0
7823,55172,0
3936,3148,0
3818,17760,0
5550,73391,0
3817,25092,0
6604,21455,0
2175,18087,0
4208,47528,0
1613,13560,0
6810,56229,0
6205,41674,1
986,69220,0
5364,60918,0
522,74679,0
7569,48862,0
1811,47750,0
3809,32525,0
1831,41247,1
6771,68019,0
2161,60255,0
6796,21508,0
2041,23655,0
807,54324,0
8341,36123,0
4941,68694,0
4351,27957,0
5123,19430,0
1080,33615,0
5537,34701,0
9018,56861,0
7193,7411,0
1269,27740,0
5344,57333,0
5601,38967,0
929,58129,0
6460,44908,0
4053,64280,1
7780,52419,0
7821,43750,0
2030,41779,0
1638,56683,0
649,59213,0
6530,6916,0
4925,69190,0
5292,38714,0
5937,20161,0
2956,42414,0
7970,60786,0
524,54359,0
8440,64280,1
5689,62683,0
537,11561,0
1090,30622,0
7990,59155,0
5763,30974,0
2819,23100,0
1542,31727,1
7393,29864,0
3897,47896,0
3392,24314,0
5330,4501,0
3776,4249,0
3923,33227,0
5750,20730,0
5649,69877,0
7789,61045,0
3584,12481,0
7725,24939,0
8860,28888,0
4394,49724,1
2468,13490,0
1090,38651,0
2571,27470,0
7963,45432,0
2138,49363,0
3977,740,0
7543,46931,0
8860,66445,0
174,52074,0
8077,48577,0
8947,27220,0
5874,6628,0
5546,13755,0
2468,3294,0
3465,48381,0
5493,7691,0
228,13249,0
5022,62114,1
3631,54055,0
8579,63209,0
3118,54431,0
1790,43371,0
5607,33384,0
5619,22655,0
8761,40076,0
1165,21377,0
981,51986,0
1316,64028,0
574,41151,0
4816,49974,0
3788,39445,0
644,8185,0
3083,46263,0
8124,3777,0
7524,36800,0
2126,49363,0
3482,10837,0
3494,43561,0
1916,14113,0
4437,26601,0
1226,1309,0
1609,52892,0
7886,3503,0
3485,49687,0
6297,60206,0
525,27506,0
228,62780,0
8243,49632,0
8321,15814,0
1723,70676,0
4941,8662,0
5533,30914,0
6907,14464,0
603,61273,0
7306,50804,0
5425,29660,0
881,10950,0
7598,50760,0
7057,2527,0
887,31977,0
2830,55764,0
4316,39639,0
5944,13205,0
6343,38321,0
3392,50625,0
5038,42759,0
5330,16836,0
4992,27315,0
3617,43022,1
5629,9610,0
5575,31126,0
186,61071,0
7722,52481,0
6817,51619,0
8243,6137,0
3062,946,0
8243,9701,0
2097,10777,0
5210,50434,0
6034,33447,0
4482,24623,0
1125,26215,0
9315,7716,0
4402,12558,0
2483,6858,0
2063,29291,0
1279,60682,0
8909,68794,0
6028,14508,0
607,37769,0
4941,45754,0
4623,38819,0
522,26316,0
36,57027,0
5794,21424,0
4549,28257,0
7941,28014,0
7999,47059,0
199,58365,0
829,21022,0
6034,43468,0
6092,53460,0
8860,45783,0
1982,15906,0
6899,52270,0
3470,12042,0
8243,48770,0
5157,9344,0
2309,58771,0
2568,12978,0
6018,4948,0
6356,64169,0
8091,46859,0
5604,70113,1
6320,36354,0
3610,18079,0
6369,32915,0
5577,29611,0
1842,6628,0
1482,59578,1
5320,29342,0
1744,23968,0
5158,38660,0
3891,47659,0
351,56874,0
5845,63894,0
1589,23686,0
8341,60681,0
1238,16207,0
8023,17983,0
835,257,0
2126,15297,0
7193,26659,0
5635,39548,0
8948,37599,0
2261,34374,0
3066,65275,0
8721,59354,0
6919,69496,0
5784,24198,0
7963,31765,0
7837,3892,0
2037,43203,0
4699,56874,0
8243,37906,0
6944,33253,0
8426,10250,0
7487,36125,0
7963,30901,0
1345,50722,0
7882,19826,0
8441,2402,1
7078,30441,0
5434,34686,0
8620,45483,0
2337,65346,0
3137,65413,0
25,23517,0
2004,59405,0
5869,51748,0
2175,50891,0
3959,31720,0
8353,44020,1
6901,66950,0
5641,1764,0
3817,19347,0
726,36363,0
5800,51450,0
2357,12579,0
1494,36279,0
3584,28421,0
1690,59042,1
2543,44134,0
4195,27796,0
1312,64609,0
5048,11336,0
1090,52325,0
5256,46202,0
8704,67864,0
5843,45439,0
8811,15868,0
524,68701,1
2068,22548,0
2516,62256,0
1841,27296,0
7913,31362,1
5786,1453,0
5533,10250,0
7400,63418,0
6245,16956,0
4385,62701,0
9000,67540,1
4517,5047,0
4504,35938,0
7211,54677,0
4282,12102,0
7673,10551,0
4553,50306,0
618,5311,0
5623,55404,0
2810,31935,0
1048,35048,0
8909,1463,0
3727,34718,0
6598,21279,0
6320,67589,0
7947,47095,0
1301,34576,0
3088,41542,0
4811,5974,0
4962,43629,0
2613,60114,0
4217,50760,0
1408,60832,0
844,49362,0
3048,66862,0
2018,39595,0
5874,36496,0
411,12092,1
8741,20587,0
2487,8875,0
6675,2538,0
3046,70924,0
607,42303,0
6130,70751,0
5371,34863,0
7673,53144,0
8533,69768,1
633,65346,0
212,7163,0
3789,46874,0
3933,30346,0
7755,37679,0
7676,64757,0
4255,48826,0
3377,37285,0
3220,63724,0
7283,659,0
3876,52783,0
5333,45019,0
8243,35461,0
1353,60800,0
2516,56287,0
5806,28805,0
8183,31580,0
893,61920,0
1284,41253,0
7229,65814,1
5262,270,0
9119,2679,0
6144,55137,1
3285,43357,0
1597,19623,0
4684,7414,1
7543,25167,0
6530,40910,0
3938,58970,0
4351,54945,0
5123,41001,0
7388,12029,0
8983,29577,0
3955,16956,0
1778,1835,0
7524,56725,0
3754,67259,0
529,55764,1
1319,47655,0
1305,6287,0
5230,29284,0
4092,62414,0
5567,33708,0
7584,2422,0
5762,43215,0
8023,44973,0
619,16348,0
7516,22629,0
283,12810,0
4801,49236,0
3492,35899,0
4559,18317,0
726,54055,0
7838,65317,0
2928,18959,0
7803,58027,0
1238,64146,0
8624,11488,0
2991,24238,0
5259,4081,0
7131,30473,0
7265,39124,1
5612,55898,0
4513,42937,0
8819,4769,0
2666,67040,0
515,11333,0
1084,64398,0
1646,3373,0
542,70829,0
8261,1887,1
58,32922,0
1772,1483,0
6348,56511,0
6343,20919,0
2377,51446,0
4371,17121,0
4222,18388,0
8243,4537,0
3605,1071,0
4255,61995,0
4394,6411,0
3847,18923,0
1256,62184,0
4941,9428,0
7666,72352,0
5626,43885,0
410,58548,0
3300,46977,0
3021,31498,0
6613,23383,0
8952,61558,0
2011,27365,0
2175,52305,0
905,1338,0
5073,66698,0
2459,27769,0
307,15559,1
5123,69474,0
6716,65050,0
351,59886,0
7565,22100,0
4739,15033,0
6953,41382,0
790,40468,0
5736,20500,0
1090,3584,0
216,37619,0
5092,65486,0
1342,30115,0
1992,21030,0
1721,65819,1
4941,46278,0
8243,18734,0
5503,41247,1
7755,236,0
3992,41179,0
9021,12926,0
5228,38179,0
5157,60962,0
5538,6382,0
8986,46926,0
529,10250,0
7099,21016,0
887,19537,0
1795,61433,0
8356,38849,1
618,49305,0
5709,22982,0
3847,64719,0
5780,12816,1
8261,28932,0
8349,20981,0
6905,66643,0
4421,12632,0
2126,46943,0
3084,1234,0
5295,46413,0
304,15405,1
1597,6504,0
5057,61273,0
5949,69767,0
6806,54091,0
5251,69723,0
9033,61774,0
371,962,1
7424,29719,0
2207,33253,1
3487,71030,0
2791,20277,0
8734,63083,0
3756,57196,0
1584,46059,0
6910,67536,0
3066,39223,0
466,70138,0
187,19393,0
3083,37405,0
4192,49122,0
1032,36363,0
4537,26089,0
5239,60603,0
3699,27169,0
3084,32697,0
5149,45195,0
896,20412,0
3963,1730,0
3752,37853,0
8872,59371,0
524,12980,0
8262,29397,1
5295,9895,0
3266,63204,0
1189,45150,0
4475,36406,0
6677,7130,1
7436,69391,0
8037,10031,0
351,9207,0
7012,20290,1
8243,65534,0
5739,13598,0
6844,60636,0
3521,60986,0
5297,54681,0
1084,22074,0
1613,15369,0
3134,62280,0
1008,61910,0
522,73962,0
2395,33743,1
2360,30488,0
588,2450,0
4149,56488,0
1001,26647,0
8401,66408,0
8260,16461,0
2690,67611,0
2674,40517,0
5845,55463,0
2706,40101,0
1665,25217,0
3492,52819,0
6188,60939,0
1135,50716,0
2664,30869,0
3253,64946,0
6120,36788,0
6211,19833,0
1103,39587,0
7789,24873,0
2053,61679,0
2997,56082,0
4399,7822,0
3921,22062,0
5655,20730,0
7911,64588,0
5557,38530,0
8940,31192,0
187,50858,0
1201,49127,0
8243,31384,0
2065,32645,0
5458,2664,0
1189,66352,0
3584,31314,0
8300,49057,0
5736,35434,0
8654,42352,0
2459,35976,0
2998,1592,0
3183,40522,0
2745,65681,0
4306,12566,0
5594,66702,0
7725,44684,0
6613,20247,0
2679,31467,0
504,40493,0
5292,35035,0
4399,17168,0
2239,28367,0
1519,46309,1
3921,3042,0
7190,31392,0
8945,59550,0
7091,70660,0
2206,51019,0
6444,69587,0
1201,65650,1
6589,54414,0
276,3245,0
2792,59172,0
5874,6972,0
7980,66217,0
2147,9548,0
1921,19646,0
4862,43582,0
7065,64620,0
7128,32203,0
2153,45709,0
4699,57247,0
6188,17772,0
6393,51955,0
1891,44035,0
2725,37902,0
1970,1961,0
2126,9028,0
4024,25102,0
2018,60916,0
8286,28887,0
3283,62417,0
8296,38507,0
7787,32816,0
1305,14964,1
4306,44730,0
4315,64628,0
1591,16543,0
